0.010000,0.000000,4879
0.010000,5.000000,3903
0.010000,10.000000,3903
0.010000,15.000000,3903
0.010000,20.000000,3903
0.010000,25.000000,3903
0.010000,30.000000,3903
0.010000,35.000000,3903
0.010000,40.000000,4879
0.010000,45.000000,4879
0.010000,50.000000,4879
0.010000,55.000000,3903
0.010000,60.000000,3903
0.010000,65.000000,3903
0.010000,70.000000,3903
0.010000,75.000000,3903
0.010000,80.000000,3903
0.010000,85.000000,3903
0.010000,90.000000,4879
0.010000,95.000000,4879
0.010000,100.000000,4879
0.010000,105.000000,4879
0.010000,110.000000,4879
0.010000,115.000000,5367
0.010000,120.000000,5367
0.010000,125.000000,5367
0.010000,130.000000,5367
0.010000,135.000000,5367
0.010000,140.000000,5367
0.010000,145.000000,6342
0.010000,150.000000,6342
0.010000,155.000000,6342
0.010000,160.000000,6342
0.010000,165.000000,6342
0.010000,170.000000,6342
0.010000,175.000000,6342
0.010000,180.000000,5854
0.010000,185.000000,5854
0.010000,190.000000,5854
0.010000,195.000000,5854
0.010000,200.000000,5854
0.010000,205.000000,5854
0.010000,210.000000,5854
0.010000,215.000000,5854
0.010000,220.000000,5826
0.010000,225.000000,5826
0.010000,230.000000,5825
0.010000,235.000000,5825
0.010000,240.000000,5825
0.010000,245.000000,5825
0.010000,250.000000,5825
0.010000,255.000000,5825
0.010000,260.000000,3903
0.010000,265.000000,3903
0.010000,270.000000,3903
0.010000,275.000000,3903
0.010000,280.000000,3903
0.010000,285.000000,3903
0.010000,290.000000,3903
0.010000,295.000000,3903
0.010000,300.000000,5366
0.010000,305.000000,5366
0.010000,310.000000,5366
0.010000,315.000000,4391
0.010000,320.000000,4391
0.010000,325.000000,4391
0.010000,330.000000,4391
0.010000,335.000000,4391
0.010000,340.000000,4391
0.010000,345.000000,4391
0.010000,350.000000,4879
0.010000,355.000000,4879
0.020000,0.000000,5751
0.020000,5.000000,3810
0.020000,10.000000,3810
0.020000,15.000000,3810
0.020000,20.000000,3810
0.020000,25.000000,3810
0.020000,30.000000,3810
0.020000,35.000000,3810
0.020000,40.000000,4762
0.020000,45.000000,4762
0.020000,50.000000,4762
0.020000,55.000000,2856
0.020000,60.000000,2856
0.020000,65.000000,2856
0.020000,70.000000,2856
0.020000,75.000000,2856
0.020000,80.000000,2856
0.020000,85.000000,3334
0.020000,90.000000,4286
0.020000,95.000000,4286
0.020000,100.000000,4286
0.020000,105.000000,4286
0.020000,110.000000,4286
0.020000,115.000000,4762
0.020000,120.000000,4762
0.020000,125.000000,4762
0.020000,130.000000,4762
0.020000,135.000000,4762
0.020000,140.000000,4762
0.020000,145.000000,6191
0.020000,150.000000,6191
0.020000,155.000000,6191
0.020000,160.000000,6191
0.020000,165.000000,6191
0.020000,170.000000,6191
0.020000,175.000000,6191
0.020000,180.000000,4763
0.020000,185.000000,4763
0.020000,190.000000,4763
0.020000,195.000000,4763
0.020000,200.000000,4763
0.020000,205.000000,4763
0.020000,210.000000,4763
0.020000,215.000000,4763
0.020000,220.000000,5239
0.020000,225.000000,5239
0.020000,230.000000,5239
0.020000,235.000000,5239
0.020000,240.000000,5239
0.020000,245.000000,5239
0.020000,250.000000,5239
0.020000,255.000000,5239
0.020000,260.000000,3759
0.020000,265.000000,3759
0.020000,270.000000,3759
0.020000,275.000000,3759
0.020000,280.000000,3759
0.020000,285.000000,3759
0.020000,290.000000,3759
0.020000,295.000000,3759
0.020000,300.000000,5239
0.020000,305.000000,5239
0.020000,310.000000,5239
0.020000,315.000000,4286
0.020000,320.000000,4286
0.020000,325.000000,4286
0.020000,330.000000,4286
0.020000,335.000000,4286
0.020000,340.000000,4286
0.020000,345.000000,4286
0.020000,350.000000,5751
0.020000,355.000000,5751
0.030000,0.000000,5990
0.030000,5.000000,3721
0.030000,10.000000,3721
0.030000,15.000000,3721
0.030000,20.000000,3721
0.030000,25.000000,3721
0.030000,30.000000,3721
0.030000,35.000000,3721
0.030000,40.000000,4386
0.030000,45.000000,4386
0.030000,50.000000,4386
0.030000,55.000000,2276
0.030000,60.000000,2276
0.030000,65.000000,2276
0.030000,70.000000,2276
0.030000,75.000000,2276
0.030000,80.000000,2276
0.030000,85.000000,3815
0.030000,90.000000,4559
0.030000,95.000000,4559
0.030000,100.000000,4559
0.030000,105.000000,4559
0.030000,110.000000,4559
0.030000,115.000000,4177
0.030000,120.000000,4177
0.030000,125.000000,4177
0.030000,130.000000,4177
0.030000,135.000000,4177
0.030000,140.000000,4177
0.030000,145.000000,5608
0.030000,150.000000,5608
0.030000,155.000000,5608
0.030000,160.000000,5608
0.030000,165.000000,5608
0.030000,170.000000,5608
0.030000,175.000000,5608
0.030000,180.000000,4615
0.030000,185.000000,4615
0.030000,190.000000,4615
0.030000,195.000000,4615
0.030000,200.000000,4615
0.030000,205.000000,4615
0.030000,210.000000,4615
0.030000,215.000000,4615
0.030000,220.000000,4744
0.030000,225.000000,4744
0.030000,230.000000,4744
0.030000,235.000000,4744
0.030000,240.000000,4744
0.030000,245.000000,4744
0.030000,250.000000,4744
0.030000,255.000000,4744
0.030000,260.000000,2846
0.030000,265.000000,2846
0.030000,270.000000,2846
0.030000,275.000000,2846
0.030000,280.000000,2846
0.030000,285.000000,2846
0.030000,290.000000,2846
0.030000,295.000000,2846
0.030000,300.000000,5582
0.030000,305.000000,5582
0.030000,310.000000,5582
0.030000,315.000000,5520
0.030000,320.000000,5520
0.030000,325.000000,5520
0.030000,330.000000,5520
0.030000,335.000000,5520
0.030000,340.000000,5520
0.030000,345.000000,5520
0.030000,350.000000,5990
0.030000,355.000000,5990
0.040000,0.000000,5443
0.040000,5.000000,4091
0.040000,10.000000,4091
0.040000,15.000000,4091
0.040000,20.000000,4091
0.040000,25.000000,4091
0.040000,30.000000,4091
0.040000,35.000000,4091
0.040000,40.000000,5265
0.040000,45.000000,5265
0.040000,50.000000,5265
0.040000,55.000000,3271
0.040000,60.000000,3271
0.040000,65.000000,3271
0.040000,70.000000,3271
0.040000,75.000000,3271
0.040000,80.000000,3271
0.040000,85.000000,5203
0.040000,90.000000,3771
0.040000,95.000000,3771
0.040000,100.000000,3771
0.040000,105.000000,3771
0.040000,110.000000,3771
0.040000,115.000000,3573
0.040000,120.000000,3573
0.040000,125.000000,3573
0.040000,130.000000,3573
0.040000,135.000000,3573
0.040000,140.000000,3573
0.040000,145.000000,4574
0.040000,150.000000,4574
0.040000,155.000000,4574
0.040000,160.000000,4574
0.040000,165.000000,4574
0.040000,170.000000,4574
0.040000,175.000000,4574
0.040000,180.000000,4197
0.040000,185.000000,4197
0.040000,190.000000,4197
0.040000,195.000000,4197
0.040000,200.000000,4197
0.040000,205.000000,4197
0.040000,210.000000,4197
0.040000,215.000000,4197
0.040000,220.000000,4916
0.040000,225.000000,4916
